PixelID,Latitude,Longitude,Timestamp,LST,NDVI,NDBI,NDWI,MNDWI,SAVI,Albedo,Impervious_Frac,LULC_ESA,LULC_DW,Population_Density,Building_Height,Building_Density,Building_Volume,Road_Density_Proxy,Street_Width_Proxy,Tree_Cover_Pct,Dist_Water,Dist_Green,Elevation,Slope,Aspect,AirTemp,Humidity,WindSpeed,WindDirection,SolarRadiation,Cloud_Cover_Proxy,Pressure,Rainfall,Nighttime_Lights,UHI_Intensity,UTFVI,UTCI_Approx,Anthropogenic_Heat,Green_Space_Density,Surface_Roughness,QualityScore,LULC_ESA_Trees,LULC_ESA_Shrubland,LULC_ESA_Grassland,LULC_ESA_Cropland,LULC_ESA_Built_up,LULC_ESA_Bare,LULC_ESA_Water,LULC_DW_Water,LULC_DW_Trees,LULC_DW_Grass,LULC_DW_Flooded_Veg,LULC_DW_Crops,LULC_DW_Shrub,LULC_DW_Built,LULC_DW_Bare,AirTemp_zscore,Albedo_norm,Anthropogenic_Heat_zscore,Aspect_cos,Aspect_sin,Building_Density_zscore,Building_Height_zscore,Building_Volume_zscore,Dist_Green_zscore,Dist_Water_zscore,Elevation_zscore,Green_Space_Density_norm,Humidity_zscore,Impervious_Frac_norm,LST_zscore,MNDWI_norm,NDBI_norm,NDVI_norm,NDWI_norm,Nighttime_Lights_zscore,Population_Density_zscore,Pressure_zscore,QualityScore_norm,Rainfall_zscore,Road_Density_Proxy_norm,SAVI_norm,Slope_zscore,SolarRadiation_zscore,Surface_Roughness_zscore,Tree_Cover_Pct_norm,UHI_Intensity_zscore,UTFVI_zscore,WindDirection_cos,WindDirection_sin,WindSpeed_zscore
28,28.574476,77.283703,2024-03-01_to_2024-06-30,37.780000,0.291600,-0.170000,-0.162600,-0.138700,0.291600,0.334700,0,40,5,88.700000,2.460000,3.040000,7.480000,-0.016200,5.000000,13.700000,678.300000,1470.200000,232.700000,0.700000,340.700000,36.950000,33.850000,1.250000,296.600000,246.010000,0.297100,1012.730000,45.330000,0.970000,1.780000,-0.005900,35.240000,0.094600,0.100600,6.070000,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.976657,0.943620,-0.048092,0.943801,-0.330514,-0.461941,-0.344588,-0.365213,0.511759,-1.273094,-0.282389,0.130706,-0.972978,0.000000,0.359061,0.358732,0.200401,0.435595,0.306901,-0.671443,-0.247405,1.397974,0.187500,-0.664396,0.139806,0.435595,-1.262727,-0.074074,0.807401,0.171250,0.359061,0.358212,0.447759,-0.894154,-1.475606
29,28.610704,77.181435,2024-03-01_to_2024-06-30,31.890000,0.233000,0.032700,0.527700,0.564900,0.233000,0.227000,0,80,5,78.700000,1.670000,0.510000,0.850000,-0.053400,5.000000,0.900000,1026.000000,2523.500000,217.000000,3.200000,349.600000,34.850000,36.040000,4.870000,341.600000,193.910000,0.446000,1010.600000,13.750000,9.890000,-4.110000,-0.160900,29.030000,0.081300,0.083100,4.900000,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.065726,0.544139,-0.135569,0.983571,-0.180519,-0.589577,-0.475032,-0.381316,1.573831,-1.034474,-0.963412,0.107946,-0.780511,0.000000,-0.833991,0.912008,0.513113,0.370412,0.935361,0.022757,-0.272375,1.105729,0.187500,-1.402023,0.077744,0.370412,0.459631,-1.345326,0.266131,0.011250,-0.833991,-0.834843,0.948876,-0.315649,1.646882
30,28.721422,77.102406,2024-03-01_to_2024-06-30,36.860000,0.698300,-0.291000,-0.492600,-0.545000,0.698300,0.167400,0,30,2,90.900000,3.080000,2.220000,6.840000,0.069500,6.737500,50.600000,3294.500000,30.200000,229.000000,2.970000,162.700000,36.110000,30.070000,2.680000,40.900000,290.600000,0.169700,991.590000,67.240000,7.270000,0.860000,-0.029900,32.940000,0.099900,0.573800,0.730000,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.559704,0.323071,-0.013233,-0.954761,0.297375,-0.503309,-0.242213,-0.366767,-0.940233,0.522349,-0.442885,0.746131,-1.305183,0.000000,0.172710,0.039239,0.013730,0.887987,0.006464,-0.181145,-0.241911,-1.502520,0.750000,-0.152635,0.282783,0.887987,0.301174,1.013932,-1.663010,0.632500,0.172710,0.173481,0.755853,0.654741,-0.242137
31,28.485947,77.083237,2024-03-01_to_2024-06-30,37.140000,0.182500,-0.078400,-0.225800,-0.126900,0.182500,0.223300,0,40,7,39.900000,2.070000,8.880000,18.380000,0.037400,5.935000,7.600000,3648.100000,1075.100000,244.100000,4.330000,154.800000,34.540000,42.210000,4.170000,41.200000,225.530000,0.355600,1006.370000,131.660000,8.270000,1.140000,-0.022600,29.860000,0.095400,0.046900,2.410000,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.219602,0.530415,-0.042830,-0.904827,0.425779,-0.167320,-0.408984,-0.338740,0.113369,0.765018,0.212112,0.060866,-0.238262,0.000000,0.229425,0.368011,0.341716,0.314238,0.249363,-0.103320,-0.369262,0.525356,0.875000,1.352051,0.229229,0.314238,1.238137,-0.573791,-0.885802,0.095000,0.229425,0.229670,0.752415,0.658689,1.043086
32,28.593463,77.282377,2024-03-01_to_2024-06-30,34.660000,0.787000,-0.103400,-0.165000,-0.090300,0.787000,0.334100,0,10,6,76.300000,4.230000,1.080000,4.570000,0.022700,5.567500,74.700000,2870.500000,80.700000,217.000000,3.280000,80.700000,35.760000,53.840000,4.870000,216.100000,237.510000,0.321400,998.790000,86.690000,3.680000,-1.340000,-0.088000,30.550000,0.081800,0.726100,7.810000,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.385973,0.941395,-0.132280,0.161604,0.986856,-0.560821,-0.052325,-0.372281,-0.889313,0.231367,-0.963412,0.944206,0.783838,0.000000,-0.272912,0.396792,0.303147,0.986652,0.304716,-0.460537,-0.278368,-0.514651,1.000000,0.301667,0.204705,0.986652,0.514746,-0.281476,1.612366,0.933750,-0.272912,-0.273722,-0.807990,-0.589196,1.646882
33,28.671941,77.067686,2024-03-01_to_2024-06-30,27.650000,0.205300,-0.236500,0.171600,0.085500,0.205300,0.280100,0,80,0,5.000000,0.780000,8.830000,6.890000,-0.056900,5.000000,1.400000,407.900000,1440.700000,226.000000,4.710000,214.600000,38.350000,46.220000,2.500000,163.300000,272.030000,0.222800,993.940000,46.750000,7.540000,-8.350000,-0.272300,35.590000,0.041400,0.063600,5.050000,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.671579,0.741098,-0.398000,-0.823136,-0.567844,-0.169842,-0.621989,-0.366646,0.482013,-1.458663,-0.573017,0.082586,0.114156,0.000000,-1.692827,0.535032,0.097809,0.339600,0.611162,-0.160132,-0.456410,-1.180091,0.937500,-0.631228,0.071905,0.339600,1.499936,0.560820,0.335525,0.017500,-1.692827,-1.692304,-0.957822,0.287361,-0.397399
34,28.667365,77.236940,2024-03-01_to_2024-06-30,32.580000,0.795300,-0.280800,-0.397800,-0.344300,0.795300,0.286300,0,30,4,1.900000,4.310000,0.720000,3.100000,-0.016500,5.000000,53.100000,4605.800000,86.200000,240.000000,4.170000,290.200000,34.710000,25.310000,3.990000,63.300000,312.350000,0.107600,999.510000,105.550000,0.420000,-3.420000,-0.142700,30.160000,0.070900,0.626600,4.800000,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.135218,0.764095,-0.203972,0.345298,-0.938493,-0.578983,-0.039116,-0.375851,-0.883767,1.422267,0.034266,0.814800,-1.723514,0.000000,-0.694228,0.197059,0.029466,0.995884,0.092771,-0.714246,-0.464151,-0.415864,0.125000,0.742188,0.139306,0.995884,1.127906,1.544637,0.219869,0.663750,-0.694228,-0.694755,0.449319,0.893371,0.887824
35,28.704297,77.244438,2024-03-01_to_2024-06-30,38.970000,0.753300,-0.214800,-0.205600,-0.226400,0.753300,0.163800,0,20,5,25.600000,0.740000,6.450000,4.770000,0.025600,5.640000,48.900000,867.500000,15.300000,262.100000,1.760000,345.000000,31.090000,56.160000,1.310000,228.000000,253.350000,0.276100,1003.270000,29.090000,1.030000,2.970000,0.025500,30.490000,0.095100,0.662600,1.070000,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.932089,0.309718,-0.044804,0.965926,-0.258819,-0.289911,-0.628594,-0.371795,-0.955257,-1.143250,0.992904,0.861620,0.987731,0.000000,0.600102,0.289770,0.131287,0.949166,0.267753,-0.666773,-0.404970,0.100023,0.812500,-1.043720,0.209543,0.949166,-0.532447,0.105024,-1.505718,0.611250,0.600102,0.599902,-0.669131,-0.743145,-1.423852
36,28.668240,77.323614,2024-03-01_to_2024-06-30,32.520000,0.197000,0.039800,-0.341900,-0.348100,0.197000,0.250500,0,40,4,58.000000,2.970000,0.900000,2.670000,-0.062400,5.000000,8.900000,4771.200000,2269.000000,223.000000,3.220000,351.900000,30.410000,39.080000,1.300000,166.200000,241.570000,0.309800,990.940000,55.310000,3.840000,-3.480000,-0.144300,29.470000,0.057200,0.006200,7.320000,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.269622,0.631306,-0.294080,0.990024,-0.140901,-0.569902,-0.260376,-0.376895,1.317211,1.535777,-0.703148,0.007933,-0.513341,0.000000,-0.706381,0.194071,0.524067,0.330367,0.143664,-0.448085,-0.324065,-1.591703,0.875000,-0.431289,0.062729,0.330367,0.473410,-0.182411,1.385681,0.111250,-0.706381,-0.707071,-0.971134,0.238533,-1.432478
37,28.494951,77.328738,2024-03-01_to_2024-06-30,35.370000,0.251400,-0.239600,-0.376100,-0.388200,0.251400,0.221100,0,40,2,85.200000,1.930000,5.580000,10.770000,0.083300,7.082500,5.500000,4822.100000,1887.600000,250.500000,1.670000,118.700000,37.640000,61.720000,2.550000,278.800000,241.290000,0.310600,1006.970000,7.850000,2.520000,-0.630000,-0.069200,35.230000,0.066400,0.022600,1.110000,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.319154,0.522255,-0.233570,-0.480223,0.877146,-0.333801,-0.432101,-0.357223,0.932635,1.570709,0.489727,0.029263,1.476370,0.000000,-0.129098,0.162538,0.093027,0.390879,0.112527,-0.550814,-0.256144,0.607678,0.500000,-1.539832,0.305806,0.390879,-0.594452,-0.189243,-1.487213,0.068750,-0.129098,-0.129016,0.152986,-0.988228,-0.354270
38,28.502585,77.271650,2024-03-01_to_2024-06-30,41.310000,0.293000,-0.185000,-0.436100,-0.346700,0.293000,0.349200,0,40,1,10.100000,0.390000,1.380000,0.540000,0.053300,6.332500,9.700000,3854.400000,2538.300000,275.800000,2.430000,81.600000,36.300000,41.940000,2.450000,130.500000,278.400000,0.204600,994.510000,32.130000,8.440000,5.310000,0.087000,33.660000,0.033700,0.132600,0.780000,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.654015,0.997404,-0.448645,0.146083,0.989272,-0.545686,-0.686386,-0.382069,1.588754,0.906597,1.587173,0.172324,-0.261991,0.000000,1.074082,0.195172,0.177260,0.437152,0.057902,-0.090090,-0.443675,-1.101885,0.187500,-0.972714,0.255756,0.437152,-0.070855,0.716249,-1.639879,0.121250,1.074082,1.073276,-0.649448,0.760406,-0.440527
39,28.713304,77.290329,2024-03-01_to_2024-06-30,34.900000,0.623300,-0.063300,-0.381200,-0.424200,0.623300,0.282100,0,20,7,41.900000,3.890000,7.690000,29.910000,-0.003900,5.000000,49.400000,810.300000,20.000000,254.300000,2.850000,158.600000,33.880000,34.570000,4.860000,282.400000,242.190000,0.308000,1012.600000,29.100000,5.030000,-1.100000,-0.081500,28.350000,0.005200,0.500100,7.050000,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.547208,0.748516,-0.636095,-0.931056,0.364877,-0.227354,-0.108466,-0.310736,-0.950518,-1.182505,0.654561,0.650280,-0.909701,0.000000,-0.224299,0.134230,0.365011,0.804561,0.107884,-0.355473,-0.364268,1.380137,0.625000,-1.043487,0.160327,0.804561,0.218501,-0.167283,1.260772,0.617500,-0.224299,-0.223691,0.214735,-0.976672,1.638257
40,28.745968,77.241664,2024-03-01_to_2024-06-30,37.590000,-0.069500,0.159600,-0.180500,-0.268000,-0.069500,0.305900,1,50,7,321.800000,9.880000,69.860000,690.220000,0.235100,10.877500,9.000000,2630.300000,1620.500000,249.200000,1.200000,150.000000,36.600000,25.660000,3.060000,87.100000,267.190000,0.236600,993.590000,64.390000,58.990000,1.590000,-0.010800,32.700000,0.373300,0.148200,4.660000,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.802926,0.836795,1.784978,-0.866025,0.500000,2.909052,0.880603,1.292985,0.663311,0.066523,0.433337,0.192613,-1.692755,1.000000,0.320575,0.257057,0.708886,0.033927,0.290605,3.843965,0.334665,-1.228112,0.687500,-0.219203,0.559059,0.033927,-0.918256,0.442723,0.155101,0.112500,0.320575,0.320496,0.050593,0.998719,0.085638
41,28.571028,77.079268,2024-03-01_to_2024-06-30,35.830000,0.674600,-0.035200,-0.433300,-0.465600,0.674600,0.253600,0,10,7,39.800000,1.580000,8.860000,14.000000,0.072400,6.810000,79.200000,4077.000000,47.300000,203.000000,1.010000,284.800000,37.920000,44.140000,1.730000,48.500000,229.320000,0.344800,1007.900000,141.540000,3.100000,-0.170000,-0.057100,35.820000,0.028600,0.349600,5.350000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.458139,0.642804,-0.482188,0.255446,-0.966823,-0.168329,-0.489893,-0.349378,-0.922991,1.059363,-1.570694,0.454545,-0.068644,0.000000,-0.035922,0.101675,0.408362,0.861624,0.060452,-0.505675,-0.369512,0.735278,0.000000,1.582822,0.287621,0.861624,-1.049155,-0.481314,0.474312,0.990000,-0.035922,-0.035881,0.662620,0.748956,-1.061574
42,28.703703,77.190085,2024-03-01_to_2024-06-30,29.560000,0.601700,-0.234600,-0.154000,-0.094500,0.601700,0.152000,0,10,1,35.200000,2.130000,6.030000,12.840000,0.096000,7.400000,69.100000,211.800000,87.000000,206.400000,3.300000,110.300000,36.270000,28.160000,3.410000,296.000000,231.430000,0.338800,1003.640000,48.180000,6.900000,-6.440000,-0.222100,31.920000,0.027500,0.406900,7.990000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.639123,0.265950,-0.489423,-0.346936,0.937889,-0.311099,-0.399077,-0.352195,-0.882960,-1.593243,-1.423212,0.529067,-1.473043,0.000000,-1.305946,0.393489,0.100741,0.780534,0.314731,-0.209940,-0.380998,0.150789,0.000000,-0.597827,0.326994,0.780534,0.528525,-0.429829,1.695639,0.863750,-1.305946,-1.305908,0.438371,-0.898794,0.387536
43,28.617826,77.283969,2024-03-01_to_2024-06-30,33.010000,0.703400,-0.146600,-0.436900,-0.407900,0.703400,0.177800,0,30,0,49.900000,0.570000,2.500000,1.420000,0.099300,7.482500,64.200000,1934.900000,56.200000,242.400000,1.990000,233.800000,35.420000,52.160000,4.800000,133.900000,213.040000,0.391300,1009.080000,86.090000,7.360000,-2.990000,-0.131300,30.160000,0.044600,0.443800,2.450000,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.217206,0.361647,-0.376953,-0.590606,-0.806960,-0.489184,-0.656664,-0.379931,-0.914017,-0.410716,0.138371,0.577058,0.636192,0.000000,-0.607129,0.147047,0.236501,0.893660,0.057174,-0.174141,-0.344291,0.897179,0.500000,0.287653,0.332499,0.893660,-0.373990,-0.878549,-0.867297,0.802500,-0.607129,-0.607008,-0.693402,0.720551,1.586503
44,28.500691,77.314848,2024-03-01_to_2024-06-30,28.090000,0.526300,-0.061300,-0.077200,-0.107800,0.526300,0.097500,0,20,4,55.400000,3.950000,1.390000,5.490000,-0.038100,5.000000,75.700000,1844.600000,80.400000,240.700000,0.610000,72.400000,36.270000,59.050000,3.850000,333.800000,224.740000,0.357900,1005.940000,119.050000,0.260000,-7.910000,-0.260800,32.290000,0.008600,0.408300,5.090000,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.639123,0.063798,-0.613733,0.302370,0.953191,-0.545182,-0.098559,-0.370046,-0.889615,-0.472686,0.064630,0.530888,1.241718,0.000000,-1.603702,0.383031,0.368096,0.696663,0.384650,-0.726698,-0.330557,0.466358,0.875000,1.057514,0.103270,0.696663,-1.324732,-0.593067,0.354030,0.946250,-1.603702,-1.603787,0.897258,-0.441506,0.767065
45,28.636370,77.096598,2024-03-01_to_2024-06-30,30.190000,0.255200,-0.255100,0.514500,0.532100,0.255200,0.287300,0,80,2,25.100000,4.470000,9.410000,42.060000,0.000500,5.012500,6.500000,3175.300000,1742.400000,225.800000,3.550000,124.600000,35.720000,61.430000,1.220000,44.700000,257.180000,0.265200,993.830000,24.700000,8.460000,-5.810000,-0.205500,35.010000,0.053300,0.018800,2.770000,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.366118,0.767804,-0.319731,-0.567844,0.823136,-0.140582,-0.012696,-0.281227,0.786226,0.440545,-0.581692,0.024320,1.450884,0.000000,-1.178336,0.886215,0.069114,0.395106,0.923343,-0.088533,-0.406219,-1.195183,0.250000,-1.146259,0.167668,0.395106,0.700761,0.198476,-0.719257,0.081250,-1.178336,-1.178135,0.710799,0.703395,-1.501483
46,28.661520,77.275190,2024-03-01_to_2024-06-30,29.190000,0.747600,-0.290100,-0.477300,-0.461900,0.747600,0.255800,0,20,6,41.600000,3.440000,4.540000,15.620000,0.097600,7.440000,64.700000,2322.200000,34.000000,219.600000,4.040000,146.200000,32.640000,26.210000,4.560000,196.400000,269.800000,0.229100,1006.050000,45.310000,1.580000,-6.810000,-0.231800,27.520000,0.031900,0.427500,6.960000,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.162711,0.650964,-0.460484,-0.830984,0.556296,-0.386268,-0.182770,-0.345443,-0.936402,-0.144920,-0.850631,0.555859,-1.644418,0.000000,-1.380891,0.104584,0.015119,0.942825,0.020393,-0.623969,-0.365017,0.481450,0.625000,-0.664863,0.329663,0.942825,1.038343,0.506407,1.219136,0.808750,-1.380891,-1.380570,-0.959314,-0.282341,1.379487
47,28.618394,77.090855,2024-03-01_to_2024-06-30,34.280000,0.542300,-0.282300,-0.027300,-0.043700,0.542300,0.339900,0,30,2,24.100000,1.970000,0.900000,1.770000,0.034500,5.862500,72.500000,2916.700000,4.900000,237.300000,4.400000,179.100000,36.020000,62.350000,3.880000,68.300000,300.980000,0.140100,993.980000,149.400000,4.570000,-1.720000,-0.097900,32.460000,0.084300,0.347400,4.980000,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.515030,0.962908,-0.115837,-0.999877,0.015707,-0.569902,-0.425496,-0.379081,-0.965744,0.263073,-0.082853,0.451684,1.531738,0.000000,-0.349884,0.433436,0.027152,0.714461,0.430080,-0.391272,-0.408716,-1.174603,0.500000,1.766411,0.224391,0.714461,1.286363,1.267206,0.303141,0.906250,-0.349884,-0.349924,0.369747,0.929133,0.792942
48,28.504080,77.138342,2024-03-01_to_2024-06-30,35.970000,0.113600,-0.282100,-0.219100,-0.261400,0.113600,0.184300,0,40,7,50.900000,3.770000,9.390000,35.400000,-0.008600,5.000000,11.500000,2500.400000,326.800000,231.500000,3.970000,122.100000,36.520000,36.190000,4.960000,244.900000,230.750000,0.340700,992.970000,146.260000,1.990000,-0.030000,-0.053300,30.590000,0.047400,0.020600,3.000000,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.763217,0.385757,-0.358537,-0.531399,0.847122,-0.141591,-0.128280,-0.297403,-0.641163,-0.022625,-0.334441,0.026661,-0.767328,0.000000,-0.007565,0.262247,0.027461,0.237597,0.255462,-0.592061,-0.341794,-1.313179,0.937500,1.693069,0.152486,0.237597,0.990117,-0.446421,-0.612854,0.143750,-0.007565,-0.006632,-0.424199,-0.905569,1.724513
49,28.512651,77.356185,2024-03-01_to_2024-06-30,34.480000,0.748500,-0.113700,-0.145600,-0.082500,0.748500,0.179500,0,30,1,58.400000,2.890000,7.760000,22.430000,0.036100,5.902500,79.200000,852.600000,62.900000,238.000000,4.840000,281.800000,33.320000,48.350000,4.190000,261.100000,221.970000,0.365800,1007.200000,4.000000,7.210000,-1.520000,-0.092500,28.880000,0.014800,0.606200,6.810000,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.825177,0.367953,-0.572954,0.204496,-0.978867,-0.223823,-0.273586,-0.328903,-0.907261,-1.153475,-0.052489,0.788269,0.301351,0.000000,-0.309372,0.402925,0.287257,0.943826,0.322378,-0.185814,-0.323066,0.639235,0.000000,-1.629758,0.227060,0.943826,1.589498,-0.660655,1.149743,0.990000,-0.309372,-0.308359,-0.154710,-0.987960,1.060338
50,28.469581,77.153108,2024-03-01_to_2024-06-30,37.030000,0.732500,0.022200,-0.063600,-0.151100,0.732500,0.117300,0,20,3,26.400000,3.400000,8.680000,29.510000,0.096500,7.412500,62.400000,2420.900000,95.700000,242.700000,2.730000,243.300000,37.490000,64.920000,2.910000,135.700000,283.020000,0.191400,1013.920000,68.950000,8.040000,1.030000,-0.025600,34.960000,0.094100,0.468400,2.740000,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.244698,0.137240,-0.051381,-0.449319,-0.893371,-0.177410,-0.189375,-0.311708,-0.874188,-0.077184,0.151384,0.609052,1.757601,0.000000,0.207144,0.348982,0.496915,0.926029,0.397032,-0.121220,-0.402973,1.561247,0.500000,-0.112693,0.327828,0.926029,0.135828,0.828978,-0.733136,0.780000,0.207144,0.206579,-0.715693,0.698415,-0.043747
51,28.559012,77.163641,2024-03-01_to_2024-06-30,42.890000,0.182000,-0.257300,-0.161700,-0.065700,0.182000,0.301000,0,40,2,61.600000,3.480000,9.330000,32.470000,-0.089500,5.000000,4.400000,2934.200000,878.900000,238.300000,1.010000,193.900000,33.560000,36.510000,3.860000,124.700000,233.160000,0.333800,1001.060000,38.470000,1.370000,6.890000,0.128600,29.230000,0.063800,0.100500,4.480000,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.706047,0.818620,-0.250670,-0.970716,-0.240228,-0.144618,-0.176165,-0.304519,-0.084465,0.275083,-0.039476,0.130576,-0.739205,0.000000,1.394120,0.416136,0.065720,0.313682,0.307720,-0.640313,-0.315076,-0.203198,0.750000,-0.824628,0.017518,0.313682,-1.049155,-0.387617,0.071829,0.055000,1.394120,1.393477,-0.569280,0.822144,0.775691
52,28.695130,77.060554,2024-03-01_to_2024-06-30,31.440000,0.222100,0.027300,-0.060800,-0.120900,0.222100,0.340300,0,60,5,3.600000,0.000000,4.180000,17.510000,-0.042100,5.000000,4.300000,4181.000000,2406.300000,268.000000,0.190000,331.700000,33.570000,27.370000,4.070000,234.800000,246.840000,0.294700,995.810000,110.800000,9.340000,-4.560000,-0.172600,28.820000,0.087200,0.027900,6.120000,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.701084,0.964392,-0.096764,0.880477,-0.474088,-0.404430,-0.750783,-0.340853,1.455655,1.130736,1.248830,0.036156,-1.542472,0.000000,-0.925141,0.372729,0.504782,0.358287,0.399581,-0.020047,-0.459906,-0.923519,0.000000,0.864815,0.096597,0.358287,-1.614089,-0.053822,0.830532,0.053750,-0.925141,-0.924900,-0.576432,-0.817145,0.956830
53,28.742436,77.159513,2024-03-01_to_2024-06-30,29.780000,0.766800,-0.253000,-0.247900,-0.186100,0.766800,0.169300,0,10,7,40.100000,2.140000,4.050000,8.670000,-0.023300,5.000000,65.900000,476.900000,98.200000,215.500000,3.050000,229.900000,35.810000,53.740000,1.060000,121.400000,218.200000,0.376600,997.380000,101.160000,3.280000,-6.220000,-0.216300,34.890000,0.000700,0.566400,7.520000,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.410792,0.330119,-0.665693,-0.644124,-0.764921,-0.410988,-0.397426,-0.362323,-0.871667,-1.411310,-1.028478,0.736507,0.775050,0.000000,-1.261383,0.321459,0.072354,0.964182,0.229243,-0.491667,-0.368763,-0.708109,0.812500,0.639649,0.127961,0.964182,0.356290,-0.752644,1.478205,0.823750,-1.261383,-1.261264,-0.521010,0.853551,-1.639494
54,28.638638,77.230863,2024-03-01_to_2024-06-30,34.850000,0.700300,-0.137100,-0.420100,-0.335500,0.700300,0.319700,0,30,4,75.700000,3.510000,3.740000,13.130000,0.057500,6.437500,67.600000,4010.000000,82.600000,238.300000,2.270000,356.000000,36.880000,50.550000,4.760000,132.300000,276.050000,0.211300,995.520000,143.600000,9.130000,-1.150000,-0.082900,31.790000,0.059600,0.616900,5.600000,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.941911,0.887982,-0.278295,0.997564,-0.069756,-0.426627,-0.171212,-0.351491,-0.887397,1.013382,-0.039476,0.802185,0.494697,0.000000,-0.234427,0.203979,0.251157,0.890211,0.072469,-0.036390,-0.279867,-0.963308,0.937500,1.630938,0.262763,0.890211,-0.181086,0.658909,0.589968,0.845000,-0.234427,-0.234467,-0.673013,0.739631,1.552000
55,28.739073,77.092663,2024-03-01_to_2024-06-30,38.270000,0.661000,-0.242400,-0.072800,-0.036700,0.661000,0.273600,0,10,7,74.600000,1.980000,7.230000,14.320000,0.086900,7.172500,43.600000,2891.600000,4.500000,204.600000,2.310000,290.500000,31.200000,45.420000,4.230000,163.200000,241.860000,0.309000,1002.830000,68.520000,8.160000,2.270000,0.007100,26.940000,0.099400,0.444400,0.980000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.877488,0.716988,-0.016522,0.350207,-0.936672,-0.250561,-0.423845,-0.348601,-0.966147,0.245848,-1.501291,0.577838,0.043848,0.000000,0.458313,0.438940,0.088707,0.846496,0.388656,-0.111881,-0.282613,0.039653,0.062500,-0.122737,0.311812,0.846496,-0.153529,-0.175335,-1.547354,0.545000,0.458313,0.458275,-0.957319,0.289032,1.094840
56,28.586560,77.289692,2024-03-01_to_2024-06-30,34.240000,0.626100,0.047500,-0.308800,-0.227400,0.626100,0.181400,0,30,2,53.200000,3.370000,2.980000,10.040000,0.045000,6.125000,66.100000,4116.800000,24.800000,217.800000,0.020000,8.200000,29.490000,38.910000,1.710000,193.400000,301.750000,0.137900,1003.220000,109.180000,5.440000,-1.760000,-0.098900,28.450000,0.093700,0.421400,2.570000,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2.726285,0.375000,-0.054012,0.989776,0.142629,-0.464968,-0.194328,-0.358996,-0.945678,1.086676,-0.928710,0.547926,-0.528282,0.000000,-0.357986,0.288983,0.535946,0.807675,0.173798,-0.323565,-0.336051,0.093163,0.125000,0.826976,0.241909,0.807675,-1.731209,1.285994,-0.811782,0.826250,-0.357986,-0.357621,-0.972776,-0.231748,-1.078826
57,28.693716,77.324127,2024-03-01_to_2024-06-30,43.530000,-0.091600,0.249400,-0.148400,-0.100200,-0.091600,0.188600,1,50,3,1777.300000,26.000000,76.350000,1985.100000,0.295800,12.395000,8.100000,4928.500000,1659.500000,273.300000,2.880000,207.900000,35.130000,55.180000,4.100000,50.400000,186.810000,0.466300,1014.840000,35.120000,29.480000,7.530000,0.145600,30.660000,0.489700,0.062000,2.560000,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.073258,0.401706,2.550566,-0.883766,-0.467930,3.236465,3.542338,4.437913,0.702635,1.643729,1.478729,0.080505,0.901604,1.000000,1.523755,0.389007,0.847424,0.009344,0.319829,1.547349,3.969165,1.687474,0.250000,-0.902875,0.660327,0.009344,0.239169,-1.518567,-0.816408,0.101250,1.523755,1.524328,0.637424,0.770513,0.982707
